kalman_q_price,kalman_q_vel,kalman_r,entry_threshold,exit_threshold,stop_loss_pct,start_time,end_time,duration,total_bars,trade_count,initial_market_value,end_market_value,total_pnl,unrealized_pnl,total_return_pct,annualized_return,volatility,total_profit,total_loss,total_commission,max_drawdown,max_drawdown_pct,win_rate,loss_rate,winning_trades,losing_trades,avg_pnl,avg_return_pct,avg_trade_bars,avg_profit,avg_profit_pct,avg_winning_trade_bars,avg_loss,avg_loss_pct,avg_losing_trade_bars,largest_win,largest_win_pct,largest_win_bars,largest_loss,largest_loss_pct,largest_loss_bars,max_wins,max_losses,sharpe_ratio,sortino_ratio,profit_factor,ulcer_index,upi,equity_r2,std_error,calmar_ratio,exposure_time_pct,var_95,var_99,cvar_95,cvar_99,sqn,kelly_criterion,max_leverage,min_margin_level,_duration,error,total_return
0.0001,1e-06,0.01,0.03,0.01,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6371304988861084,,
0.0001,1e-06,0.01,0.03,0.01,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.7505102157592773,,
0.0001,1e-06,0.01,0.03,0.01,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.7855525016784668,,
0.001,1e-06,0.01,0.02,0.01,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6059870719909668,,
0.001,1e-06,0.01,0.02,0.01,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6286220550537109,,
0.001,1e-06,0.01,0.02,0.01,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.5867190361022949,,
0.001,1e-05,0.01,0.02,0.01,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6442246437072754,,
0.001,1e-05,0.01,0.02,0.01,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.7043013572692871,,
0.001,1e-05,0.01,0.02,0.01,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6127724647521973,,
0.001,1e-05,0.01,0.03,0.01,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6083621978759766,,
0.001,1e-05,0.01,0.03,0.01,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6536216735839844,,
0.001,1e-05,0.01,0.03,0.01,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6117887496948242,,
0.001,1e-05,0.1,0.03,0.01,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.8119473457336426,,
0.001,1e-05,0.1,0.03,0.01,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.7008018493652344,,
0.001,1e-05,0.1,0.03,0.01,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,3.0,100000.0,104674.6403,-2909.0,8030.0,4.6746403,0.09123166320516574,0.14181653463731814,1584.0,-4493.0,446.3597,8289.3566,7.907864763364457,33.33333333333333,66.66666666666666,1.0,2.0,-969.6666666666666,-1.1332431149876032,4.333333333333333,1584.0,1.7736571601330242,5.0,-2246.5,-2.586693252547917,4.0,1584.0,1.7736571601330242,5.0,-2792.0,-3.338435048785154,2.0,1.0,2.0,0.6433076611163977,1.2680474142970244,0.35254840863565545,0.04890302708227233,1.8655626992513479,0.1978922386363544,1877.1887711182014,1.153682642978717,16.666666666666664,-0.012256953155373769,-0.018145045191348772,-0.016510318094390925,-0.02374487626273569,-0.9030434272056832,-0.6121632996632999,0.915993524672377,1.0917107742193586,0.6826927661895752,,
1e-05,0.0001,0.001,0.02,0.005,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,7.0,100000.0,104470.1901,5519.0,0.0,4.4701901,0.08716221108651823,0.1409420377067242,8909.0,-3390.0,1048.8099,5953.009,5.508687911798957,71.42857142857143,28.57142857142857,5.0,2.0,788.4285714285714,0.9016944593346921,3.0,1781.8,1.9679797197040831,3.8,-1695.0,-1.764018691588785,1.0,3231.0,3.617857502771339,4.0,-2400.0,-2.5,1.0,3.0,1.0,0.6184259324239911,1.2280550660091314,2.628023598820059,0.028433927176340777,3.0654299191932908,0.4755932816153008,1514.3586704331346,1.582268091460166,16.666666666666664,-0.012626011474881871,-0.020154382887541625,-0.016240639599930145,-0.02212847232473389,1.0653883160454916,0.44248993794397323,0.9334349894703655,1.0713118870414358,0.7379999160766602,,
1e-05,0.0001,0.001,0.02,0.005,0.05,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,7.0,100000.0,104470.1901,5519.0,0.0,4.4701901,0.08716221108651823,0.1409420377067242,8909.0,-3390.0,1048.8099,5953.009,5.508687911798957,71.42857142857143,28.57142857142857,5.0,2.0,788.4285714285714,0.9016944593346921,3.0,1781.8,1.9679797197040831,3.8,-1695.0,-1.764018691588785,1.0,3231.0,3.617857502771339,4.0,-2400.0,-2.5,1.0,3.0,1.0,0.6184259324239911,1.2280550660091314,2.628023598820059,0.028433927176340777,3.0654299191932908,0.4755932816153008,1514.3586704331346,1.582268091460166,16.666666666666664,-0.012626011474881871,-0.020154382887541625,-0.016240639599930145,-0.02212847232473389,1.0653883160454916,0.44248993794397323,0.9334349894703655,1.0713118870414358,0.871213436126709,,
1e-05,0.0001,0.001,0.02,0.005,0.08,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,7.0,100000.0,104470.1901,5519.0,0.0,4.4701901,0.08716221108651823,0.1409420377067242,8909.0,-3390.0,1048.8099,5953.009,5.508687911798957,71.42857142857143,28.57142857142857,5.0,2.0,788.4285714285714,0.9016944593346921,3.0,1781.8,1.9679797197040831,3.8,-1695.0,-1.764018691588785,1.0,3231.0,3.617857502771339,4.0,-2400.0,-2.5,1.0,3.0,1.0,0.6184259324239911,1.2280550660091314,2.628023598820059,0.028433927176340777,3.0654299191932908,0.4755932816153008,1514.3586704331346,1.582268091460166,16.666666666666664,-0.012626011474881871,-0.020154382887541625,-0.016240639599930145,-0.02212847232473389,1.0653883160454916,0.44248993794397323,0.9334349894703655,1.0713118870414358,0.6634132862091064,,
1e-05,1e-06,0.001,0.01,0.005,0.03,2026-01-05 00:00:00+08:00,2026-07-15 00:00:00+08:00,191 days,127.0,5.0,100000.0,105190.2934,-4916.0,10846.0,5.1902934,0.10152760048975984,0.1686876911269191,3231.0,-8147.0,739.7066,10452.8875,9.97182588774897,20.0,80.0,1.0,4.0,-983.2,-1.1155107338670514,4.4,3231.0,3.617857502771339,4.0,-2036.75,-2.298852793026649,4.5,3231.0,3.617857502771339,4.0,-2792.0,-3.338435048785154,2.0,1.0,4.0,0.6018672720665279,1.1189213807147882,0.396587700994231,0.05495595774964132,1.8474357403119315,0.25238696035379105,2367.882670409685,1.0181445367441988,24.6031746031746,-0.01502515527236338,-0.023504579503444298,-0.019676666813188543,-0.02783878790405951,-1.0234623280645125,-0.3043020736614051,0.9595562169997712,1.0421484247443924,0.9406225681304932,,
